LINE,OD1,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,OD2,OD20,OD3,OD4,OD5,OD6,OD7,OD8,OD9,YD1,YD10,YD11,YD12,YD14,YD15,YD16,YD17,YD18,YD19,YD2,YD20,YD21,YD3,YD4,YD5,YD6,YD7,YD8,YD9
L1ME5,0.30585177577583694,0.3459808307017292,0.2536089073693366,0.16108733691079422,0.2650104088272089,0.21288547077334635,0.11519299397470903,0.2148218749998177,0.257966630847452,0.20626056370988233,0.22816451761088477,0.2497590154406217,0.16616361481592173,0.15531815199511764,0.3348717535744749,0.16468822752269938,0.11796648469058808,0.3096677686094697,0.19260366448197241,0.18026587695756344,0.3293593248961951,0.2787672581577616,0.3018059342109105,0.29970413005082347,0.3207784368781386,0.15107500103167235,0.24064166295438794,0.2940666147192149,0.2434877201922355,0.11057682777948902,0.18707658472808508,0.1800494489707797,0.33704549673144524,0.26113921631378373,0.1553138476317833,0.16194053275353135,0.1588478357023077,0.29557269758862886,0.1631867680936895,0.22964565166451603
L1MEa,0.9561719330855023,0.9428763066202092,0.9447124787414966,0.9487727340488966,0.9483708512599878,0.9561510648442466,0.9460855072463766,0.951469155844156,0.9322401180698151,0.9426392622461172,0.9428156909462218,0.9552181149264194,0.9524446829590489,0.9429653041825095,0.9471404667149057,0.9604211560861968,0.9404101697851699,0.9480597345132742,0.9267471352711014,0.9534980620155041,0.9496785437645237,0.9494871288692357,0.9464694803198033,0.9544877450980391,0.9614591372657111,0.944513888888889,0.9385705659075224,0.9422517070142771,0.9614566789563245,0.9055351467917675,0.9236164940828401,0.9309713294993235,0.9482704741379311,0.9462864515072085,0.9523233413959918,0.9447329657669521,0.9537112437633642,0.9477366504854368,0.9430295245398771,0.9075344982078853
L1MEb,0.89092742668444,0.9037303743961353,0.9210316641397124,0.9213082528612302,0.9063184109086411,0.9183192188580138,0.893594068827223,0.9061632367053648,0.8966253806446821,0.9073638372684139,0.9027178005670583,0.9037264668598923,0.9208291870264633,0.9127146139170456,0.8890081741991959,0.9184785194372149,0.8939508271317363,0.9146559288862371,0.8921456282247023,0.8988957860534077,0.8968737633250582,0.9137647350959983,0.8956568435754191,0.8997176035302911,0.9217244325210292,0.9048249486401879,0.9039042407283948,0.9015198863636366,0.908646443414323,0.9001454991822563,0.8930104161049395,0.9117849587812318,0.9059276633391383,0.9025683026332053,0.9000871580319584,0.8957634370144036,0.9041311769384951,0.9027237604399484,0.8885280499999998,0.8822994303952525
L1MEc,0.5886982952500266,0.5815012728640309,0.5718632008532196,0.601144986860795,0.5593575281565797,0.5438137358953389,0.5870784600877356,0.5211229523273797,0.5642523501800968,0.5334399333423062,0.5384884595098397,0.5186160510235555,0.5628864024916347,0.5042708462845817,0.5541464733398414,0.5872280794985792,0.5443306888423477,0.5626003074340311,0.5314276464762161,0.5594056176067154,0.5483316588485525,0.5784542010746309,0.5414282930720673,0.5752230744231115,0.5866397277688052,0.5140688066979413,0.5183524340513039,0.587090641855131,0.6016592037449133,0.5167053022362158,0.5502373517991666,0.5455955310682193,0.7489595031856714,0.5480279625795897,0.5445287723058305,0.5458310174103643,0.53631095907505,0.5581931967155838,0.5102635527656931,0.5230118818268955
L1MEd,0.8319767853873524,0.8522692376253796,0.8664407591285972,0.8501429978448496,0.854783280710421,0.8588636562047633,0.8444553613087685,0.8578566935577355,0.8556224315190649,0.8461043765552855,0.8593582762460685,0.8481191017472234,0.8502844997109316,0.8484201199782582,0.8511295466448412,0.8409886083309495,0.8545862246914677,0.8730705535612717,0.8410277470635162,0.8538801960263077,0.8495758994123541,0.8515261022535903,0.837226369032488,0.8479271991076848,0.8849556027016784,0.8554730166822258,0.8455169526809523,0.8608803326045126,0.8472822734177242,0.8360335158429275,0.8431284559372393,0.8468965581427994,0.829564233999142,0.8471151039032692,0.8500402616948718,0.8438012294319814,0.8474609406164525,0.8540924710115742,0.8436119096453318,0.8494620453403773
L1MEe,0.837561866306339,0.8546017088649618,0.8674061097366604,0.860618457839243,0.8440957410979688,0.8689222859468999,0.8252869550542753,0.8558652773761483,0.8464474903866387,0.8546986846368584,0.8625427438694733,0.8425952030714359,0.8596990517542941,0.8464815355110421,0.8521040910465809,0.8633868461053332,0.8411770023942002,0.8811323563295996,0.8536669870741349,0.8526924984769555,0.8410461724472972,0.84682665338071,0.8609156093326874,0.8466514719053597,0.8889452537683807,0.8368602321073978,0.8532465341890842,0.8512823083612017,0.8535052639746471,0.8599188919117686,0.825683791215341,0.8598758087850179,0.8467269993354279,0.8414025269657681,0.842526585011906,0.8547049423106475,0.8447899745419756,0.8524059193335716,0.840088508745719,0.8427536646548116
L1MEf,0.7727469915227696,0.7815391484612789,0.787060885791049,0.7694500934005115,0.7410052086760754,0.7829871375573147,0.757170849196986,0.7780815393377067,0.7718469369468683,0.7678552990622218,0.7887175524532372,0.7909443406345659,0.7500674377534771,0.7979570452940025,0.7759781181409562,0.7853544895200477,0.7744001602262675,0.8415687448155573,0.7715980385695659,0.7642756178335457,0.77833854429057,0.7820697225628246,0.7481681403020137,0.7802304042572122,0.8544101669512418,0.7836024539819038,0.7708668561081099,0.784373829451709,0.7849573927615602,0.7625778229479274,0.7421862612778544,0.7758140684890302,0.7812088799953211,0.7786249638148586,0.7733323662429192,0.7650625446002131,0.7598856469553681,0.7773946462256794,0.7701895346585563,0.7835811159128223
L1MEg,0.8365875860970174,0.8469109068572341,0.8682537937119054,0.8642118705526071,0.8339612382456878,0.8552273298783143,0.8418109422123974,0.8537604838453978,0.8377366957490657,0.849302512104568,0.8496674319507447,0.8412003608327798,0.8470786930867084,0.8512895168394251,0.8444913526376199,0.8633698909520012,0.8473939689645964,0.8805531067802262,0.8409272161196932,0.8392336780008776,0.8470191035922747,0.8436433315515439,0.8574265504729007,0.8474874006477547,0.8923582185427205,0.8604806442624148,0.8543991362082957,0.8571227402755676,0.8628522084060761,0.8626815598010983,0.8339578546272128,0.8603046786519319,0.8449743712524412,0.8367823019239539,0.8455185490049176,0.8436842089629109,0.8469655910016249,0.8421121811922013,0.8415009159006664,0.8369236184866863
L1MEg1,0.9243148414317508,0.9009745846518987,0.8822893798024148,0.8999770164255947,0.9249765625000002,0.9417471877704068,0.9141713161659514,0.9173399412362157,0.9190424416484319,0.9166037287060528,0.942999221183801,0.9154397615131582,0.9292493229519296,0.919772867357002,0.916590283241542,0.91299029464872,0.9205104544704723,0.919965277777778,0.9128694541972551,0.9158079891304347,0.9113233577859285,0.908012048192771,0.9346406909282705,0.9358402406417112,0.9308104804421771,0.9299269067796608,0.911077226816703,0.905677919203099,0.9147873789949607,0.9452472225709265,0.9011309111213804,0.9000917716881593,0.9155933662773285,0.9215110117950615,0.9141425978535351,0.890194851702056,0.9269294990723563,0.9196096611977308,0.9087440079104697,0.8928894776368493
L1MEg2,0.8968900123631227,0.8765060350186491,0.9356874222339203,0.9290869677197804,0.9152585866127897,0.9006820009514314,0.8984864636596056,0.9198738780563295,0.9170800602849837,0.9139651712450945,0.9254179355181748,0.9079509698275866,0.914008170157272,0.9222859700520836,0.8840089532751372,0.9228224517550826,0.8858269049118388,0.8935801783804659,0.89636981865285,0.8729921216249552,0.9023390568112869,0.8967578271686067,0.9405687948841012,0.9102156907471016,0.9392625203292627,0.9302556022408968,0.9390906840341257,0.9328099952290079,0.9315204958795112,0.9239752415458936,0.8989081985170204,0.9403380328596802,0.9085018683922714,0.8993541079339511,0.9054605601233302,0.892112837186898,0.8952805375847197,0.911738088144421,0.9109447795977479,0.898622440818938
L1P,1.0,0.984375,1.0,1.0,0.921875,0.9862500000000001,0.969375,0.9625,1.0,0.975,0.8981250000000001,0.9724999999999999,0.9518749999999999,0.963125,0.909375,1.0,0.9443750000000001,0.943125,0.9818749999999999,0.92,0.970625,0.943125,1.0,0.9625,0.935625,0.9349999999999999,0.933125,0.975,0.9875,0.978125,0.9824999999999999,0.9887499999999999,1.0,1.0,0.9774999999999999,0.954375,0.968125,0.979375,0.920625,0.875
L1P1,0.9233385307247898,0.9354585264753071,0.9449730090550269,0.9168032720169298,0.9328844925932233,0.929019430220448,0.9235996256593503,0.9302017760791362,0.9607117888138864,0.9474174382716052,0.9351281388300944,0.916310738517745,0.9194218153083498,0.9349568824809578,0.9442842140172453,0.9348018889425143,0.9393061494603951,0.9307327835648154,0.9359352072179259,0.9373682469428731,0.9403620014908686,0.9314793602766371,0.9295053338353414,0.9392631709741549,0.947918137254902,0.935709375511289,0.9362471960086629,0.9418687072568386,0.9301638837519351,0.9344335831062671,0.923884867774282,0.9292732227280689,0.9317993755608736,0.9311438439658674,0.9219481209967972,0.9250694367215302,0.9257491791744842,0.920881517914268,0.9175329079079076,0.9157999419279905
L1P2,0.9006040335463261,0.9221209817549955,0.8796207231726282,0.9171723773952581,0.9088729224376733,0.8838010540184451,0.8994264513136194,0.9150454763044518,0.8785858214026822,0.8825816437667561,0.9103436731347361,0.8902000713832484,0.9140204439252336,0.9013009796806963,0.8911785523504274,0.9061350833333334,0.9188398933961585,0.9140126769648057,0.9039227772646415,0.8931154083310494,0.8996351995235258,0.9056324383164004,0.9254426849356094,0.8897682751017637,0.9300821829197737,0.8970077457935711,0.9029947701978568,0.9137743485960033,0.9048946868448638,0.9016781325392043,0.9021234438332366,0.90918893129771,0.8966775365397691,0.9098471082089552,0.9069108102059087,0.9013505487635458,0.9094602439741329,0.9200371817930268,0.9173257227776277,0.9041734567437668
L1P3,0.9208247621555643,0.8973109591781537,0.9126978169218978,0.9078137924085238,0.9222130038451665,0.9103018495330273,0.9161017228352536,0.9000880965026966,0.9203865234375,0.9139307312511243,0.9196372401531724,0.9028416770120867,0.9302602814447192,0.9027225207327432,0.9039999564001607,0.9202704519360416,0.9031470621090252,0.9170362214787621,0.8995792152088113,0.9212508392333988,0.9095862178657689,0.9148980516723284,0.9145666035677613,0.9173193328863781,0.9204745141599958,0.9118261273181835,0.9219458173623846,0.9117095352274371,0.9147443275051051,0.915216525569726,0.8995590955048813,0.9182814931275934,0.8977549962968273,0.9083895339634588,0.913746372039351,0.9191535311729485,0.9228422905998835,0.9085581057298165,0.9008721035978984,0.8902944166448628
L1P3b,0.9820920658682635,1.0,0.9789338235294117,0.9473587461300309,0.9928260869565216,0.9580726987447699,0.9049074074074074,0.9632397959183674,0.7541111680327869,0.9710326086956521,0.9798749999999999,0.9533580508474576,0.9619932432432432,0.975533088235294,0.9859809027777777,0.9724784482758622,0.944946319018405,0.9258725247524753,0.9726369863013699,0.9726360544217688,0.9678293010752688,0.9501696428571429,0.9166034226190476,0.947821828358209,0.936241134751773,0.9326161067193677,0.9837397959183674,0.9376773356401383,0.9719259404388715,0.9822316176470588,0.9089991258741259,0.938824800531915,0.9167216435185185,0.9825181686046511,0.9791753926701571,0.9520933219178083,0.9498806532663316,1.0,0.9181652046783627,0.9184353741496598
L1P4,0.8721185161767512,0.8960603039390848,0.9118048164639444,0.9158637194511214,0.8993372149800147,0.9084718899521532,0.8910459077493569,0.9134444169144367,0.8758896440081164,0.8868080147247394,0.9064403864178597,0.9065973372536027,0.8841350336322873,0.9123865489723337,0.8883637135713587,0.892351075853985,0.8915578235035212,0.8981115579989715,0.8903689602043622,0.8966524365274364,0.9171142190994106,0.9034473522969115,0.9022043918918922,0.8865569436237649,0.9066536645119067,0.9034399077868854,0.9181360633389258,0.9033925737860997,0.8996857945308873,0.9085996676662264,0.8857638241459944,0.9303546200236168,0.895249719052559,0.876964615526456,0.9026739800759017,0.8846982668067228,0.9078440863605788,0.8966927035889962,0.896486020819618,0.8956836709486162
L1P4a,0.8904049938050661,0.9092493000466636,0.9228139688601646,0.9310000862267189,0.8963388684913218,0.9181741837588948,0.9222514681208054,0.9370954717211121,0.9254399903598973,0.9306189799950606,0.9191025718425501,0.91340113442303,0.9132817106879613,0.9230908030761473,0.9135129876219058,0.9195330830595966,0.9100605072846287,0.9252468679617117,0.9135188114250612,0.9208653431160986,0.9101432327232998,0.9147874159192828,0.9224830465010261,0.9008862047697369,0.9265695762808783,0.9048124523990863,0.9155824538258573,0.9105225260732478,0.9142887810472144,0.9372408748734818,0.9099237900691393,0.9346844623329288,0.8987052456286428,0.9254551467051471,0.907576296466269,0.9047762507883121,0.9135460805084746,0.9128558035714288,0.9217485208886745,0.8808648811208605
L1P4b,0.8725623614190688,0.8753053184504269,0.8715286501235586,0.9136613894139886,0.8856347554630594,0.8334370513740772,0.8494799421009098,0.8824165189125296,0.902398689516129,0.888334617476432,0.8996605039267015,0.8622921332586787,0.8496550150343644,0.8610484769687966,0.8800201985226224,0.8695278532608696,0.8652037523900573,0.882904158464567,0.8878731694560671,0.8684851973684211,0.8648929449910554,0.8852479338842976,0.9048204572925059,0.8899677083333332,0.8783841802670624,0.8660373851547389,0.8827193965517242,0.8892889784946238,0.917438658382477,0.8919520435069214,0.8020063980541455,0.884033474776049,0.8812781843354431,0.9123226248477468,0.8765142746913582,0.8971137481089259,0.9049590813093978,0.8780411135693216,0.8667662956438184,0.8383787878787878
L1P4c,0.9881719367588933,0.9538059163059163,0.9767009860788863,0.960423785971223,0.9690842461340206,0.9313330291970803,0.9165346109839818,0.9384748838559814,0.9252954545454545,0.9626658895265424,0.9034262479541737,0.9300671984265733,0.9606182157394845,0.9768146243291593,0.905255263157895,0.9324520985401461,0.9481537037037038,0.9448642113095237,0.9513125000000001,0.9538520408163265,0.941550925925926,0.9600315281899111,0.9521772300469484,0.9493617238562093,0.9608783333333334,0.9539433293978749,0.9597578495260665,0.9486709401709403,0.9403413929440388,0.9675792421353671,0.9537698150594451,0.9765995179063361,0.8656029094827586,0.953609397677794,0.9274228830645161,0.9480652829313543,0.9553249601275918,0.9377825630252101,0.951939935064935,0.9293750000000002
L1P4d,0.9502679303278687,0.9374020176252318,0.9187970509780676,0.9404454851104707,0.9150340264365041,0.9384264155982905,0.9059869629085566,0.935518013535032,0.8415168089647812,0.946045012802607,0.9248790730337076,0.9370981055068225,0.9307771624472576,0.881937627811861,0.9211780717761556,0.9306713998211092,0.929293408912446,0.949643829401089,0.9366353170608961,0.9399813856015778,0.9321422891140431,0.9428245967741935,0.9388848570190641,0.922123540044494,0.9332531694839857,0.9363945448606271,0.9394054192229039,0.9330388355489907,0.9460122748713553,0.9078027134277136,0.9255588463241806,0.9300205855443732,0.9202857294317218,0.9347186161670236,0.9383490118356409,0.9478080526565464,0.933211362670068,0.9361936122589533,0.9425811847258488,0.8990545715653424
L1P4e,0.9158398612354521,0.9581364933417881,0.9585535405872194,0.9356672230950511,0.9124314024390242,0.947804661016949,0.9374268384192096,0.9335863276492083,0.9352519798416126,0.9503943289569656,0.9455594792375766,0.9212460222752589,0.9295024766899765,0.926820284697509,0.9479710144927536,0.9408480625424882,0.9470427095459838,0.9398516949152541,0.9552963695801787,0.919865308804205,0.9406809583858763,0.9514273329129885,0.9531502559267239,0.935281762295082,0.9198513926630436,0.9491144273952096,0.9289073202054795,0.9588110086767898,0.9520492861482382,0.9311308013052936,0.9467806895485466,0.9326119992972592,0.9485273605150215,0.9558864647832817,0.9485963575096276,0.9418088624338623,0.9409648197852761,0.9277392904953145,0.9297284628378378,0.9109529181708785
L1P5,0.9620806962025317,0.9126562500000001,0.9539473684210527,0.9407429577464789,0.9901108374384237,0.9616507177033492,0.8815242094861659,0.9138576779026217,0.9536414092664094,0.869570652173913,0.9594557195571956,0.9242241379310344,0.9299591121495326,0.9320524691358025,0.9483387096774194,0.8136810344827586,0.9107068452380952,0.9309251644736841,0.9483081896551724,0.9249921875,0.8445787037037037,0.9343202554744524,0.9396573795180722,0.9559436274509804,0.9141806300268096,0.9016408730158731,0.9411125319693096,0.9145035601265824,0.9108857484076434,0.8917627708978328,0.9148687499999998,0.9435563380281691,0.9135787259615384,0.9208044554455446,0.931331106870229,0.9231298076923077,0.899375,0.9125341530054645,0.8579142011834319,0.9179252283105022
L1PA10,0.9010529754806815,0.9052003177269299,0.9108313768699045,0.9042102181362435,0.913974537709802,0.904384557205289,0.8961146026485602,0.9073571360236021,0.9220837125558944,0.9161353388870317,0.9067599698760953,0.9026059014804922,0.9095137850441254,0.9046318811831942,0.9022319288038039,0.9015037638629229,0.9057482950982438,0.912513618629628,0.9031392433133187,0.9121919991830948,0.9062667434267319,0.9021625889939308,0.919289385749587,0.9016828731457722,0.926634487033643,0.9097641590868231,0.9091882720352314,0.900380590997617,0.9041137891750273,0.9109899675931133,0.8969372877948545,0.9046020681830359,0.8961494783457419,0.9127661188335049,0.9061330193006044,0.9103408206182972,0.9133838202958424,0.9089798357694218,0.903581044096324,0.8877920312848827
L1PA11,0.8930689682290024,0.9059952037360964,0.9393035376654397,0.9230689326973559,0.9073616644956122,0.9067272861027684,0.8985085512108592,0.9209596686696708,0.9052113685951578,0.8944584217393424,0.9103115232679285,0.9064781600025085,0.9129376250107535,0.9108147726458794,0.9074450181679097,0.90153868156776,0.9097305879476979,0.9128519723696619,0.9091139075786794,0.8980907925291922,0.910825719997595,0.9075013989374536,0.9078240010515248,0.9032370295627067,0.930240480527873,0.9224159414141309,0.9287957843943119,0.913008815134081,0.9137769423171942,0.9188451932730924,0.8917629996055743,0.9338372048027597,0.9020157986305983,0.8938880818059569,0.8998826147970919,0.9006923261222923,0.9058044821723951,0.9139687507142533,0.9102538495990442,0.8870696220490316
L1PA12,0.81875612204377,0.87526669345834,0.8906900521526859,0.8794108869154672,0.8730364363750608,0.8858467876278281,0.8611741937058544,0.8882770930966112,0.8693832903852654,0.8789942982367654,0.8748829888295243,0.8498342369470752,0.8839835429030418,0.8767541496449298,0.8599638402844796,0.8741565122044238,0.8576879321099343,0.8852646201045161,0.8620650599706268,0.8564674499369661,0.8631622488839282,0.8846820350147674,0.8897842140423636,0.8572974452554749,0.9036008924614809,0.903312986131494,0.9022653263189754,0.8726131264475039,0.8910237952003123,0.8836026824034328,0.8746863465207468,0.8955091479206749,0.8287859379053529,0.8675322763979368,0.860120512759167,0.8583485650090491,0.8808495026998507,0.8700468968633395,0.8497638932232568,0.8556908909303745
L1PA13,0.9001910593611787,0.9019594894735368,0.8882527188597672,0.8904153216275176,0.9096720671808085,0.9039109864190528,0.8973658920176353,0.8976916734592996,0.9021882173337257,0.9103185773766413,0.8944193794718411,0.8978803766481385,0.9017571524237709,0.8994585699767327,0.9031422400946699,0.909547698182809,0.8989902861355674,0.9160181594881877,0.9048249018069952,0.9034409983793322,0.9044539667537197,0.9083233674914218,0.9070471453814283,0.8928252945354276,0.9138362126262828,0.8977277612055553,0.8909931254077865,0.8887288137308877,0.9024818976923518,0.915313565557375,0.9006679965105386,0.8968406720103776,0.8745907034363647,0.9143336993849513,0.9008217380015762,0.9017283098662884,0.9046513685396477,0.9053777591432696,0.9042803229795283,0.878455988388388
L1PA14,0.8904273960765354,0.903141257444998,0.9061867820676449,0.8878204287242714,0.8946513877863465,0.8986657131251372,0.8942418594181053,0.9072662944515849,0.9034711268839818,0.8996050117356758,0.900916565461197,0.8977440290375777,0.8974208505866113,0.8989014326972031,0.8960975965032865,0.8994512461773083,0.8825419267361532,0.8966553862080675,0.874661534309721,0.8938508797653956,0.891312114006917,0.8820637802942872,0.8918092817799228,0.8858469117181076,0.9113824991453959,0.8898395947657242,0.9017496478250214,0.8839207193047336,0.8912090411064356,0.8786364504399901,0.8998989571178524,0.9059714742617314,0.8944498965426152,0.9002178085966198,0.8941288767825237,0.8866865312858782,0.9073894529777604,0.9025234158777832,0.887375272895208,0.8859871224141981
L1PA15,0.8734262672706068,0.89048790429428,0.9138059440269506,0.9057812470627928,0.892540984176632,0.8890677709052637,0.8752260069472536,0.8977591234756102,0.9010269339723498,0.8893926115716336,0.8969978268435197,0.8865354033058312,0.8960914448390004,0.8931931377447325,0.8783103983627956,0.8823762834108165,0.8818291082132191,0.9030195989934755,0.8806827288258802,0.8818898639481828,0.8902459569986891,0.8950374749982304,0.8941997003203704,0.8852229192063047,0.9155149760270085,0.8989853835766366,0.907452343885297,0.8971465558608542,0.8994180433098391,0.912907972044022,0.8854229116486156,0.9100028694419156,0.8855737591010774,0.8882348434957487,0.8911562444910098,0.8818994487711476,0.8906866570777071,0.8945263502706696,0.8845749710393084,0.8684815424728968
L1PA15-16,0.7245320301980471,0.6959403192562159,0.7093018933814755,0.6808844726852327,0.7355663686372989,0.6896299144956366,0.6908929485370777,0.686439515808707,0.6766372357695494,0.6821227566787096,0.6826602131475584,0.6916513585484745,0.6938465753088503,0.6897491036964661,0.6871403278077199,0.6910830389843374,0.6902973171387623,0.7694387526904337,0.7025846614086095,0.7069651415155815,0.6804727856072166,0.7282275354253958,0.7263052419238324,0.7057018885083387,0.7796770941525958,0.6871122777157012,0.6930850956237999,0.6969298654585303,0.7153899510518227,0.6902853555293594,0.7239938577461944,0.698625748860861,0.7109323796887882,0.7179433750064128,0.7234341540678966,0.7288900426948127,0.711188617584093,0.7204246108553408,0.7028575637366711,0.6858483358999728
L1PA16,0.8598973486489437,0.8536715301852927,0.8667213409607075,0.8630961866734351,0.8637108254855309,0.8679177614442342,0.8478247006455021,0.8661078095847372,0.8509017731755294,0.8617174140369117,0.8607317459738417,0.8736347117509005,0.8564193742698606,0.8645380316758843,0.8603237645716072,0.8596074305592906,0.8549340740239001,0.8828377187415384,0.8541409665517286,0.8570941651729231,0.8697752404407414,0.8570057879861759,0.8737895952005336,0.8606647497591309,0.8945549694100995,0.8676796023727258,0.8764302711401829,0.8639225359388516,0.8522842588587898,0.8790951726257425,0.8571069729429162,0.859752684507757,0.8477965460526322,0.866150251285194,0.8563654932507399,0.8452453745823897,0.8723539258938501,0.8657785993759091,0.8647724831345877,0.8565446047461032
L1PA17,0.8521163131379255,0.8768830153719301,0.8947901418168057,0.886448556885546,0.8775917080141596,0.8708333024082777,0.8582616684560715,0.8778147354240732,0.8845396375443544,0.8638022812216072,0.8821227231040242,0.8697299705102788,0.8777178759446678,0.8748749403768189,0.871950750701033,0.8895639429178053,0.8611128150191747,0.8916452377359524,0.8652741230227436,0.8734774580653504,0.8824607227278416,0.8727799290777462,0.8672570846915154,0.865329476719701,0.9059770489970309,0.8841972258713584,0.8923553455655568,0.8889418554410528,0.8879370768992966,0.8816204272086011,0.8623087418039339,0.9013299655658074,0.8897243216625355,0.8620331326876416,0.8669888993006114,0.8624479641407021,0.8575346469678483,0.8711922481718276,0.8698236228102952,0.8551882758594136
L1PA2,0.853765260444927,0.8600569581280789,0.8855144617979975,0.850745805061434,0.8536494196340745,0.8764578206835828,0.864557584614931,0.8079068450730268,0.8851401654411764,0.8626609695573707,0.8632720312792662,0.8417435072815534,0.8916803043145085,0.8481761754587157,0.8454487193086674,0.8248909725990238,0.844460000511666,0.8699231180389815,0.8586266148836216,0.8558234300294227,0.8345415207088404,0.811304455445545,0.8450648881004368,0.8358181555582583,0.8900877460372758,0.8531752545646069,0.8145282469248513,0.8467139795796031,0.8476190363944937,0.8396537572510772,0.8252022487057812,0.8462767857142858,0.8484960937499999,0.8753109567901232,0.87073577163019,0.8773047838042863,0.8627453984044594,0.8558044892288018,0.8503850670166729,0.8460316686528557
L1PA3,0.898751709511221,0.9116244590696947,0.9076061576002615,0.9016029824710684,0.9076736870897157,0.9125155774849445,0.913223033228984,0.9070507709985708,0.9300948344546743,0.9116900999642412,0.922444656133829,0.8979418878974811,0.9227697352011969,0.9076457113583137,0.9053847697945259,0.9130429014665256,0.9116633173843696,0.9067399484225137,0.9144045392490031,0.9008756029708833,0.9120002009505839,0.9139462302720849,0.9193541828184638,0.9014266806560907,0.9138894372830337,0.9104058041193622,0.922198261431031,0.9110604961332027,0.9023919579560346,0.9056617342715235,0.8972578733963944,0.9017440363979116,0.9122771527070217,0.9137519305565223,0.9130558624558063,0.8915560836822909,0.9029225238804958,0.9102981272571014,0.9046071747912909,0.896649713430767
L1PA4,0.9153764571675993,0.9075706053081448,0.9192930910160658,0.9120573165733017,0.9126879360065744,0.9183841027518732,0.8956869422280657,0.9115148482187919,0.9233301229214447,0.911676857300478,0.9146638264149193,0.9088767033365016,0.9250453009192164,0.9079549347000565,0.913492604399543,0.918034376433673,0.9057978408524425,0.9069671549886091,0.9127282305995817,0.9042934444543965,0.9113566034530458,0.9026945767937229,0.9137958688446969,0.9127858405875958,0.9209619261786595,0.9135069827952425,0.9254029705946647,0.9219764585930998,0.9186200434447411,0.9143544776119399,0.9110046282993303,0.9144462964192591,0.9076645276648274,0.9139219379233023,0.9179106295740389,0.918760691735226,0.9084786158258943,0.9149908527641356,0.9035425988043565,0.8971194031965537
L1PA5,0.3586559269685742,0.3888739808453943,0.30517424226828116,0.25688282369706844,0.3124857767781983,0.2696557186203117,0.21726816809088212,0.2739357471386286,0.2984523027491475,0.2558234188473793,0.28448352698575485,0.3050232222480439,0.22430883746241423,0.24187186906903352,0.3962961108718997,0.2261953157057498,0.1794896419215049,0.3957919938500694,0.25205464736341276,0.2371937054539902,0.38394597622319765,0.3308254775873638,0.3401563003528469,0.3445747895703963,0.3976404532971268,0.21883604323004383,0.2759316034069723,0.3353266777339141,0.29424371478378486,0.19998042435260233,0.24847799408315843,0.24952132171196553,0.36979541809660477,0.3149285393936566,0.2138187556372128,0.21874418190243095,0.21876585563490908,0.34366113522100844,0.22853396882599097,0.2901610956610435
L1PA6,0.902199521061852,0.8929956459612384,0.911346856574445,0.8982565010690721,0.9038444636109741,0.8972226110267607,0.9011039695050255,0.9067411887950922,0.9103480432594887,0.8926536059304545,0.9123426999327954,0.8984612863869863,0.9073174064924834,0.9076070254021458,0.8899000577612937,0.9044033729820745,0.8943984064146674,0.9136489760613784,0.8936775620050257,0.9033927126024593,0.8973581967982404,0.8895545518051109,0.9029139619500148,0.897786936114869,0.9075304576991479,0.9019584360348869,0.9164443738858594,0.9032379290570686,0.9092972270412759,0.9268758130888486,0.8930519711575574,0.9083272764600484,0.895917497880101,0.8945985621996954,0.906163834531055,0.8982239802596069,0.8951507040636396,0.9021005633311444,0.8971013901030088,0.8873778650834927
L1PA7,0.8210934084961912,0.8383786251767894,0.8387590095476543,0.8265902093437426,0.8069973145572306,0.8317897834345697,0.8260671181314717,0.8294660987729188,0.8535864195242957,0.8322740834218562,0.841921922480804,0.8450212940447431,0.8138946698222017,0.8383301463109583,0.819565734083238,0.8323532780050512,0.8301734132340653,0.8632888170794776,0.8218851516892411,0.8205168419377648,0.837875112586606,0.8195294680021841,0.831063149970765,0.8193579884708121,0.8697742902237109,0.83517168065736,0.8267456117396998,0.8337988784333517,0.8292036320348457,0.8206803653999146,0.813582968021136,0.8315542987251421,0.8229802430555566,0.8280428280491721,0.825671307451474,0.8431297753700497,0.824879083110446,0.8329261318187983,0.8180745702260722,0.8122401617577695
L1PA8,0.8606673826360417,0.8689663237713057,0.8874531221828889,0.8808348753458177,0.863549002295989,0.8790230558655264,0.8612951923966873,0.8728020217298794,0.8812942008262302,0.8664236245598587,0.8859369295988408,0.8569172146673614,0.8725937383140125,0.8796650285053659,0.8636640416598419,0.8809907922337236,0.867885547842692,0.8909595100265645,0.8661169728058545,0.8645823538161139,0.8826796903507572,0.8848226652174536,0.871179027012991,0.8741560152706915,0.9013921241622554,0.8851067231194003,0.8857127615290583,0.8819765288498774,0.8718160360453323,0.8898270177165353,0.8619556764939884,0.8942167739979867,0.8838080678647896,0.8734034069091237,0.8741008948561776,0.8676158032898499,0.8725254197914235,0.8764553290732645,0.8739151788031074,0.8504752082595222
